Date,Ticker,Open,High,Low,Close,Volume,Target,RSI,MACD,Signal_Line,Upper_BB,Lower_BB,ATR,%K,%D
2000-09-08,AAPL,1.1004464285714286,1.1004464285714286,1.0446428571428572,1.0513392857142858,34914.0,-2.2293,52.3,0.051,0.054,1.15,0.99,0.053,17.65,34.7
2000-09-11,AAPL,1.0479910714285714,1.078125,1.0379464285714286,1.0435267857142858,33461.0,-3.5294,50.58,0.045,0.05,1.14,1.01,0.056,10.78,31.81
2000-09-12,AAPL,1.0239955357142858,1.0725446428571428,1.0178571428571428,1.03125,33571.0,1.2987,47.7,0.038,0.044,1.14,1.0,0.057,10.53,12.99
2000-09-13,AAPL,1.0133928571428572,1.0625,1.0133928571428572,1.0357142857142858,54640.0,-5.8998,48.93,0.033,0.038,1.14,1.0,0.057,16.95,12.75
2000-09-14,AAPL,1.0457589285714286,1.0647321428571428,1.0145089285714286,1.0153459821428572,76170.0,-8.5738,43.48,0.026,0.032,1.15,0.98,0.06,1.88,9.79
2000-09-15,AAPL,1.03125,1.0390625,0.96875,0.986328125,70449.0,20.30319100000001,36.68,0.018,0.025,1.15,0.96,0.058,11.84,10.22
2000-09-18,AAPL,0.9866071428571428,1.0848214285714286,0.9832589285714286,1.0831473214285714,75810.0,-3.5549,60.63,0.022,0.024,1.13,0.97,0.061,86.86,33.53
2000-09-19,AAPL,1.0669642857142858,1.0803571428571428,1.0457589285714286,1.0703125,48484.0,5.5527,57.28,0.023,0.023,1.12,0.98,0.058,87.5,62.07
2000-09-20,AAPL,1.0608258928571428,1.0970982142857142,1.0457589285714286,1.0901227678571428,40605.0,-18.580005,61.15,0.026,0.025,1.13,0.98,0.059,94.57,89.64
2000-09-21,AAPL,1.0446428571428572,1.0647321428571428,0.9866071428571428,1.0122767857142858,91159.0,-18.580005,43.22,0.019,0.022,1.11,0.98,0.066,33.91,71.99
2000-09-22,AAPL,0.8984375,0.9363839285714286,0.8928571428571429,0.9319196428571428,129768.0,7.5449,31.94,0.004,0.013,1.13,0.93,0.076,19.13,49.2
2000-09-25,AAPL,0.9419642857142856,0.9910714285714286,0.9296875,0.9553571428571428,77777.0,-11.5654,37.49,-0.004,0.004,1.13,0.92,0.078,30.6,27.88
2000-09-26,AAPL,0.9520089285714286,0.9776785714285714,0.9174107142857144,0.9185267857142856,51953.0,-14.5808,32.61,-0.013,-0.004,1.13,0.89,0.076,12.57,20.77
2000-09-27,AAPL,0.9241071428571428,0.9419642857142856,0.8616071428571429,0.8738839285714286,71832.0,20.30319100000001,27.54,-0.025,-0.015,1.14,0.85,0.073,5.21,16.13
2000-09-28,AAPL,0.8805803571428571,0.9609375,0.859375,0.9553571428571428,174926.0,-18.580005,45.56,-0.024,-0.019,1.14,0.84,0.083,40.38,19.39
2000-09-29,AAPL,0.5033482142857143,0.5178571428571429,0.453125,0.4598214285714285,1325293.0,-17.4757,16.48,-0.077,-0.048,1.3,0.57,0.147,1.09,15.56
2000-10-02,AAPL,0.4765625,0.4776785714285714,0.4196428571428571,0.4330357142857143,432998.0,-18.580005,15.84,-0.117,-0.083,1.34,0.4,0.14,2.34,14.6
2000-10-03,AAPL,0.4453125,0.4464285714285714,0.3962053571428571,0.3984375,363950.0,17.6471,14.97,-0.148,-0.115,1.33,0.28,0.131,0.38,1.27
2000-10-04,AAPL,0.3995535714285714,0.4241071428571428,0.390625,0.421875,261790.0,-18.580005,18.52,-0.165,-0.14,1.27,0.2,0.127,5.32,2.68
2000-10-05,AAPL,0.4196428571428571,0.4375,0.3928571428571428,0.3939732142857143,155894.0,1.6997,17.5,-0.178,-0.159,1.21,0.14,0.124,0.59,2.1
2000-10-06,AAPL,0.4051339285714285,0.4095982142857143,0.375,0.3962053571428571,109403.0,-5.9155,17.92,-0.183,-0.171,1.15,0.09,0.118,3.62,3.18
2000-10-09,AAPL,0.4040178571428571,0.4084821428571428,0.3772321428571428,0.3883928571428571,106708.0,-12.069,17.56,-0.185,-0.178,1.05,0.07,0.108,9.37,4.53
2000-10-10,AAPL,0.3861607142857143,0.4006696428571428,0.3660714285714285,0.3727678571428571,123411.0,-17.9641,16.76,-0.184,-0.181,0.94,0.08,0.041,6.0,6.33
2000-10-11,AAPL,0.359375,0.375,0.3415178571428571,0.3504464285714285,214004.0,5.7325,15.59,-0.183,-0.182,0.81,0.1,0.037,8.51,7.96
2000-10-12,AAPL,0.3627232142857143,0.3716517857142857,0.3482142857142857,0.3571428571428571,212690.0,20.30319100000001,17.61,-0.178,-0.18,0.46,0.33,0.034,16.28,10.26
2000-10-13,AAPL,0.3616071428571428,0.3950892857142857,0.3571428571428571,0.3939732142857143,222813.0,-7.6487,28.6,-0.167,-0.174,0.44,0.34,0.034,54.65,26.48
2000-10-16,AAPL,0.3984375,0.4151785714285714,0.3816964285714285,0.3839285714285714,146460.0,-18.580005,27.44,-0.157,-0.165,0.43,0.34,0.033,57.58,42.84
2000-10-17,AAPL,0.3872767857142857,0.3917410714285714,0.3515625,0.359375,107450.0,0.0,24.58,-0.15,-0.158,0.43,0.34,0.033,24.24,45.49
2000-10-18,AAPL,0.3470982142857143,0.3761160714285714,0.3348214285714285,0.359375,148976.0,-17.7019,24.58,-0.142,-0.15,0.41,0.34,0.035,30.56,37.46
2000-10-19,AAPL,0.3420758928571428,0.3537946428571428,0.3270089285714285,0.3381696428571428,269058.0,8.9109,21.9,-0.136,-0.143,0.41,0.33,0.035,12.66,22.49
2000-10-20,AAPL,0.3404017857142857,0.3638392857142857,0.3381696428571428,0.3482142857142857,141297.0,13.4615,26.34,-0.128,-0.135,0.4,0.33,0.033,24.05,22.42
2000-10-23,AAPL,0.3618861607142857,0.3671875,0.3470982142857143,0.3638392857142857,98445.0,-18.580005,33.22,-0.118,-0.127,0.4,0.33,0.033,41.77,26.16
2000-10-24,AAPL,0.3694196428571428,0.3727678571428571,0.3359375,0.3370535714285714,143652.0,-5.9603,27.99,-0.111,-0.119,0.4,0.32,0.033,11.39,25.74
2000-10-25,AAPL,0.3404017857142857,0.3426339285714285,0.3292410714285714,0.3303571428571428,118566.0,0.0,26.76,-0.106,-0.112,0.4,0.32,0.03,5.17,19.44
2000-10-26,AAPL,0.3359375,0.3370535714285714,0.3125,0.3303571428571428,128902.0,1.0135,26.76,-0.099,-0.106,0.4,0.31,0.028,28.07,14.88
2000-10-27,AAPL,0.3370535714285714,0.3426339285714285,0.3191964285714285,0.3314732142857143,132947.0,12.1212,27.49,-0.093,-0.099,0.38,0.31,0.025,31.48,21.57
2000-10-30,AAPL,0.3415178571428571,0.3560267857142857,0.3348214285714285,0.3448660714285714,114141.0,3.8835,36.28,-0.085,-0.092,0.37,0.32,0.024,53.7,37.75
2000-10-31,AAPL,0.3526785714285714,0.3616071428571428,0.34375,0.3493303571428571,158193.0,14.377,39.16,-0.077,-0.085,0.37,0.32,0.023,61.11,48.76
2000-11-01,AAPL,0.3470982142857143,0.3727678571428571,0.3470982142857143,0.3660714285714285,102744.0,20.30319100000001,49.17,-0.068,-0.076,0.37,0.32,0.024,88.89,67.9
2000-11-02,AAPL,0.3772321428571428,0.4006696428571428,0.3761160714285714,0.3984375,105481.0,-0.8403,62.94,-0.057,-0.067,0.39,0.31,0.023,97.47,82.49
2000-11-03,AAPL,0.4107142857142857,0.4107142857142857,0.3917410714285714,0.3973214285714285,92111.0,-10.9551,62.26,-0.048,-0.057,0.41,0.3,0.024,86.36,90.91
2000-11-06,AAPL,0.4006696428571428,0.4040178571428571,0.3727678571428571,0.3828125,70264.0,-1.7493,53.51,-0.042,-0.05,0.41,0.3,0.025,69.51,84.45
2000-11-07,AAPL,0.3839285714285714,0.3895089285714285,0.3716517857142857,0.3805803571428571,53922.0,-17.5953,52.2,-0.037,-0.043,0.42,0.31,0.024,60.29,72.05
2000-11-08,AAPL,0.3816964285714285,0.3828125,0.3537946428571428,0.3582589285714285,75373.0,1.8692,40.56,-0.036,-0.04,0.41,0.31,0.025,21.67,50.49
2000-11-09,AAPL,0.3549107142857143,0.3660714285714285,0.3404017857142857,0.3604910714285714,85149.0,-16.7183,42.07,-0.033,-0.036,0.41,0.32,0.026,28.57,36.84
2000-11-10,AAPL,0.345703125,0.3549107142857143,0.3404017857142857,0.3404017857142857,75402.0,4.918,33.22,-0.033,-0.035,0.41,0.33,0.025,0.0,16.75
2000-11-13,AAPL,0.3348214285714285,0.3571428571428571,0.3258928571428571,0.3459821428571428,77110.0,13.5484,37.48,-0.032,-0.033,0.41,0.33,0.025,23.68,17.42
2000-11-14,AAPL,0.3560267857142857,0.3660714285714285,0.3493303571428571,0.3616071428571428,73036.0,-5.5556,48.26,-0.029,-0.031,0.41,0.33,0.025,45.71,23.13
2000-11-15,AAPL,0.3577008928571428,0.3604910714285714,0.34375,0.3549107142857143,50421.0,-13.2075,44.43,-0.027,-0.029,0.41,0.33,0.023,45.61,38.33
2000-11-16,AAPL,0.3482142857142857,0.3537946428571428,0.3370535714285714,0.3392857142857143,42745.0,-7.8947,36.54,-0.027,-0.028,0.4,0.32,0.023,23.53,38.28
2000-11-17,AAPL,0.3426339285714285,0.34375,0.3258928571428571,0.3303571428571428,79675.0,7.0946,32.67,-0.027,-0.028,0.39,0.32,0.022,11.11,26.75
2000-11-20,AAPL,0.33203125,0.3482142857142857,0.3258928571428571,0.3381696428571428,72869.0,-1.9802,39.24,-0.026,-0.027,0.38,0.32,0.021,30.56,21.73
2000-11-21,AAPL,0.3426339285714285,0.3482142857142857,0.3348214285714285,0.3359375,53920.0,-4.9834,38.0,-0.025,-0.026,0.37,0.32,0.02,25.0,22.22
2000-11-22,AAPL,0.3359375,0.3415178571428571,0.328125,0.3303571428571428,50095.0,13.1757,34.8,-0.024,-0.025,0.37,0.32,0.018,11.11,22.22
2000-11-24,AAPL,0.3367745535714285,0.3482142857142857,0.3359375,0.3448660714285714,28738.0,-9.7087,48.06,-0.022,-0.023,0.36,0.32,0.017,54.84,30.32
2000-11-27,AAPL,0.3549107142857143,0.3560267857142857,0.3303571428571428,0.3337053571428571,46213.0,-10.5351,40.64,-0.021,-0.022,0.36,0.32,0.018,25.93,30.63
2000-11-28,AAPL,0.3337053571428571,0.3392857142857143,0.3203125,0.3219866071428571,48058.0,-7.799,34.18,-0.021,-0.022,0.36,0.32,0.018,4.69,28.49
2000-11-29,AAPL,0.3231026785714285,0.3270089285714285,0.3080357142857143,0.3136160714285714,87884.0,-18.1495,30.18,-0.022,-0.022,0.36,0.31,0.019,11.63,14.08
2000-11-30,AAPL,0.2979910714285714,0.3035714285714285,0.2879464285714285,0.2946428571428571,144571.0,10.2273,23.05,-0.024,-0.023,0.36,0.3,0.019,9.84,8.72
2000-12-01,AAPL,0.3035714285714285,0.3125,0.3002232142857143,0.3046875,68876.0,-6.5934,32.85,-0.024,-0.023,0.36,0.29,0.02,24.59,15.35
2000-12-04,AAPL,0.3069196428571428,0.3069196428571428,0.2935267857142857,0.2979910714285714,66343.0,5.618,29.89,-0.024,-0.024,0.36,0.29,0.02,14.75,16.39
2000-12-05,AAPL,0.3024553571428571,0.3113839285714285,0.2924107142857143,0.3035714285714285,109639.0,-18.580005,35.54,-0.023,-0.023,0.35,0.28,0.02,22.95,20.76
2000-12-06,AAPL,0.2611607142857143,0.2678571428571428,0.25,0.2555803571428571,245440.0,0.0,19.65,-0.028,-0.026,0.36,0.26,0.024,6.25,14.65
2000-12-07,AAPL,0.2578125,0.265625,0.25,0.2555803571428571,73021.0,15.7205,19.65,-0.03,-0.028,0.36,0.24,0.023,7.25,12.15
2000-12-08,AAPL,0.2645089285714285,0.2734375,0.2578125,0.2689732142857143,77790.0,2.4896,31.31,-0.03,-0.029,0.35,0.24,0.023,30.36,14.62
2000-12-11,AAPL,0.2712053571428571,0.2745535714285714,0.265625,0.2712053571428571,59377.0,3.7037,33.2,-0.029,-0.029,0.34,0.24,0.021,33.93,23.85
2000-12-12,AAPL,0.2723214285714285,0.2857142857142857,0.2678571428571428,0.2745535714285714,68975.0,-7.3171,36.26,-0.028,-0.028,0.33,0.24,0.021,40.0,34.76
2000-12-13,AAPL,0.2779017857142857,0.2779017857142857,0.265625,0.2678571428571428,61587.0,-11.25,32.76,-0.027,-0.028,0.32,0.24,0.021,29.09,34.34
2000-12-14,AAPL,0.2684151785714285,0.2723214285714285,0.2578125,0.2578125,47021.0,-7.7922,28.02,-0.027,-0.027,0.31,0.24,0.02,21.88,30.32
2000-12-15,AAPL,0.2600446428571428,0.2622767857142857,0.25,0.2511160714285714,91776.0,4.0,25.19,-0.027,-0.027,0.31,0.23,0.014,3.12,18.03
2000-12-18,AAPL,0.2600446428571428,0.2611607142857143,0.2488839285714285,0.2544642857142857,58180.0,-5.2632,29.35,-0.026,-0.027,0.3,0.24,0.014,15.15,13.38
2000-12-19,AAPL,0.2566964285714285,0.2723214285714285,0.25,0.25,66787.0,8.0357,27.01,-0.026,-0.026,0.28,0.24,0.014,3.03,7.1
2000-12-20,AAPL,0.24609375,0.2611607142857143,0.2433035714285714,0.2566964285714285,100952.0,-6.5217,35.95,-0.024,-0.025,0.28,0.24,0.016,31.58,16.59
2000-12-21,AAPL,0.2544642857142857,0.2678571428571428,0.2477678571428571,0.2511160714285714,65508.0,20.0,32.13,-0.023,-0.024,0.28,0.24,0.016,22.58,19.06
2000-12-22,AAPL,0.2522321428571428,0.2678571428571428,0.2522321428571428,0.2678571428571428,56795.0,-6.25,50.54,-0.02,-0.022,0.28,0.24,0.017,84.62,46.26
2000-12-26,AAPL,0.265625,0.2678571428571428,0.2544642857142857,0.2622767857142857,38717.0,2.5532,45.72,-0.018,-0.02,0.28,0.24,0.016,65.38,57.53
2000-12-27,AAPL,0.2561383928571428,0.2645089285714285,0.2533482142857143,0.2645089285714285,58119.0,0.0,48.03,-0.016,-0.018,0.27,0.24,0.016,73.08,74.36
2000-12-28,AAPL,0.2566964285714285,0.2667410714285714,0.2555803571428571,0.2645089285714285,54496.0,1.2658,48.03,-0.015,-0.017,0.27,0.25,0.016,73.08,70.51
2000-12-29,AAPL,0.2622767857142857,0.2678571428571428,0.2589285714285714,0.265625,112560.0,0.0,49.5,-0.013,-0.015,0.27,0.25,0.014,90.91,79.02
2001-01-02,AAPL,0.265625,0.2723214285714285,0.2600446428571428,0.265625,80770.0,20.30319100000001,49.5,-0.012,-0.013,0.27,0.25,0.013,72.73,78.91
2001-01-03,AAPL,0.2589285714285714,0.2979910714285714,0.2578125,0.2924107142857143,145906.0,12.5954,73.71,-0.007,-0.01,0.29,0.24,0.016,87.8,83.81
2001-01-04,AAPL,0.3239397321428571,0.3303571428571428,0.3002232142857143,0.3046875,132035.0,-12.0879,79.08,-0.003,-0.007,0.3,0.24,0.019,66.67,75.73
2001-01-05,AAPL,0.3024553571428571,0.3102678571428571,0.2868303571428571,0.2924107142857143,73635.0,3.4351,63.87,-0.001,-0.004,0.31,0.24,0.021,50.72,68.4
2001-01-08,AAPL,0.3024553571428571,0.3032924107142857,0.2845982142857143,0.2957589285714285,66732.0,11.3208,65.95,0.001,-0.001,0.31,0.24,0.022,53.73,57.04
2001-01-09,AAPL,0.3002232142857143,0.3150111607142857,0.2957589285714285,0.3069196428571428,105166.0,-10.9091,72.19,0.003,0.001,0.32,0.24,0.023,67.69,57.38
2001-01-10,AAPL,0.2979910714285714,0.3035714285714285,0.2868303571428571,0.2957589285714285,103711.0,20.30319100000001,59.48,0.004,0.002,0.32,0.25,0.025,52.31,57.91
2001-01-11,AAPL,0.2901785714285714,0.3303571428571428,0.2901785714285714,0.3214285714285714,143524.0,-13.5417,72.48,0.007,0.005,0.33,0.25,0.029,87.69,69.23
2001-01-12,AAPL,0.3191964285714285,0.3214285714285714,0.3046875,0.3069196428571428,75603.0,-1.0909,59.82,0.008,0.006,0.33,0.26,0.025,48.78,62.93
2001-01-16,AAPL,0.3113839285714285,0.3258928571428571,0.3035714285714285,0.3058035714285714,54664.0,-5.4745,58.9,0.008,0.007,0.33,0.27,0.023,46.34,60.94
2001-01-17,AAPL,0.3136160714285714,0.3136160714285714,0.2946428571428571,0.3002232142857143,150156.0,20.30319100000001,54.04,0.007,0.007,0.32,0.28,0.022,34.15,43.09
2001-01-18,AAPL,0.3180803571428571,0.3348214285714285,0.3147321428571428,0.3337053571428571,219109.0,13.0435,70.87,0.01,0.009,0.33,0.28,0.025,97.67,59.39
2001-01-19,AAPL,0.3470982142857143,0.3493303571428571,0.3337053571428571,0.3482142857142857,138690.0,-3.8462,75.42,0.014,0.011,0.35,0.27,0.024,98.21,76.68
2001-01-22,AAPL,0.3404017857142857,0.3504464285714285,0.3292410714285714,0.34375,92737.0,19.4805,71.42,0.016,0.014,0.36,0.28,0.024,88.89,94.92
2001-01-23,AAPL,0.3448660714285714,0.3738839285714285,0.3404017857142857,0.3660714285714285,157059.0,0.0,78.18,0.019,0.016,0.37,0.28,0.023,90.14,92.41
2001-01-24,AAPL,0.3683035714285714,0.3694196428571428,0.3493303571428571,0.3660714285714285,128052.0,-8.2317,78.18,0.022,0.019,0.38,0.28,0.024,90.14,89.72
2001-01-25,AAPL,0.3671875,0.3671875,0.3526785714285714,0.3560267857142857,87448.0,-5.6426,68.29,0.022,0.021,0.38,0.28,0.023,77.46,85.91
2001-01-26,AAPL,0.3482142857142857,0.3537946428571428,0.3404017857142857,0.3493303571428571,86218.0,20.30319100000001,62.17,0.021,0.021,0.39,0.29,0.022,58.49,75.36
2001-01-29,AAPL,0.3493303571428571,0.3883928571428571,0.3493303571428571,0.3872767857142857,152773.0,0.8646,76.24,0.024,0.022,0.4,0.29,0.023,98.11,78.02
2001-01-30,AAPL,0.3850446428571428,0.3928571428571428,0.3727678571428571,0.3883928571428571,123647.0,-1.7241,76.54,0.026,0.024,0.41,0.3,0.023,92.98,83.19
2001-01-31,AAPL,0.3839285714285714,0.4017857142857143,0.3828125,0.3861607142857143,130483.0,-6.9364,74.35,0.026,0.025,0.4,0.32,0.023,74.55,88.55
2001-02-01,AAPL,0.3694196428571428,0.3839285714285714,0.3660714285714285,0.3772321428571428,66017.0,-7.1006,65.61,0.025,0.025,0.4,0.33,0.021,60.0,75.84
2001-02-02,AAPL,0.3772321428571428,0.3917410714285714,0.3660714285714285,0.3683035714285714,76311.0,-6.3636,57.69,0.023,0.024,0.4,0.34,0.022,45.45,60.0
2001-02-05,AAPL,0.3660714285714285,0.3671875,0.3526785714285714,0.3604910714285714,51092.0,13.9319,51.36,0.02,0.022,0.4,0.34,0.022,32.73,46.06
2001-02-06,AAPL,0.3599330357142857,0.3819754464285714,0.3571428571428571,0.3772321428571428,82627.0,-5.3254,61.83,0.02,0.021,0.4,0.34,0.023,53.19,43.79
2001-02-07,AAPL,0.3688616071428571,0.3727678571428571,0.3537946428571428,0.3705357142857143,70337.0,0.0,56.19,0.018,0.02,0.4,0.34,0.021,36.36,40.76
2001-02-08,AAPL,0.3671875,0.3761160714285714,0.3604910714285714,0.3705357142857143,107880.0,-18.580005,56.19,0.017,0.018,0.4,0.35,0.021,36.36,41.97
2001-02-09,AAPL,0.3660714285714285,0.3716517857142857,0.3337053571428571,0.3415178571428571,105372.0,8.8235,36.53,0.012,0.015,0.4,0.34,0.023,13.46,28.73
2001-02-12,AAPL,0.3404017857142857,0.3571428571428571,0.3359375,0.3515625,48950.0,-8.5714,44.38,0.01,0.013,0.4,0.34,0.023,30.77,26.86
2001-02-13,AAPL,0.3560267857142857,0.3649553571428571,0.3392857142857143,0.3415178571428571,42334.0,5.8824,38.78,0.007,0.01,0.4,0.33,0.023,16.18,20.14
2001-02-14,AAPL,0.3426339285714285,0.3504464285714285,0.3303571428571428,0.3482142857142857,55200.0,8.6538,44.25,0.005,0.007,0.39,0.33,0.024,34.59,27.18
2001-02-15,AAPL,0.3515625,0.3671875,0.3515625,0.3582589285714285,55610.0,-15.8879,51.8,0.005,0.006,0.38,0.33,0.023,60.98,37.25
2001-02-16,AAPL,0.3392857142857143,0.3482142857142857,0.3348214285714285,0.3392857142857143,47127.0,-10.8553,39.9,0.003,0.005,0.38,0.33,0.023,19.51,38.36
2001-02-20,AAPL,0.3426339285714285,0.3470982142857143,0.3247767857142857,0.3270089285714285,56231.0,9.215,34.01,-0.0,0.002,0.39,0.32,0.024,4.76,28.42
2001-02-21,AAPL,0.3258928571428571,0.3560267857142857,0.3258928571428571,0.3370535714285714,69689.0,-0.9934,42.16,-0.001,0.001,0.38,0.32,0.023,28.95,17.74
2001-02-22,AAPL,0.3404017857142857,0.3459821428571428,0.3214285714285714,0.3359375,77136.0,0.0,41.5,-0.002,-0.001,0.37,0.32,0.024,31.71,21.81
2001-02-23,AAPL,0.3325892857142857,0.3370535714285714,0.3258928571428571,0.3359375,52476.0,10.9635,41.5,-0.003,-0.002,0.36,0.32,0.022,31.71,30.79
2001-02-26,AAPL,0.3404017857142857,0.3515625,0.3314732142857143,0.3482142857142857,36864.0,-1.9231,52.67,-0.002,-0.002,0.36,0.32,0.022,58.54,40.65
2001-02-27,AAPL,0.3443080357142857,0.3470982142857143,0.3337053571428571,0.3459821428571428,62235.0,-17.4194,50.62,-0.002,-0.002,0.36,0.32,0.021,70.97,53.74
2001-02-28,AAPL,0.3459821428571428,0.3470982142857143,0.3236607142857143,0.3258928571428571,90756.0,8.2192,35.93,-0.003,-0.002,0.36,0.32,0.021,12.9,47.47
2001-03-01,AAPL,0.3180803571428571,0.3348214285714285,0.3069196428571428,0.3348214285714285,59011.0,8.0,44.31,-0.004,-0.003,0.36,0.32,0.022,56.82,46.9
2001-03-02,AAPL,0.3270089285714285,0.3649553571428571,0.3258928571428571,0.34375,72536.0,17.5325,51.68,-0.003,-0.003,0.35,0.32,0.023,63.46,44.39
2001-03-05,AAPL,0.3459821428571428,0.3660714285714285,0.34375,0.3638392857142857,57888.0,16.5644,64.14,0.0,-0.002,0.36,0.32,0.023,96.23,72.17
2001-03-06,AAPL,0.3699776785714285,0.3939732142857143,0.3694196428571428,0.3839285714285714,130679.0,-3.4884,72.44,0.004,0.001,0.38,0.31,0.025,88.46,82.72
2001-03-07,AAPL,0.3805803571428571,0.3861607142857143,0.3705357142857143,0.3794642857142857,74918.0,-6.1765,68.34,0.007,0.004,0.39,0.31,0.025,83.33,89.34
2001-03-08,AAPL,0.3694196428571428,0.3772321428571428,0.3649553571428571,0.3716517857142857,36582.0,-8.1081,61.26,0.008,0.006,0.39,0.31,0.025,74.36,82.05
2001-03-09,AAPL,0.3683035714285714,0.3694196428571428,0.3571428571428571,0.3616071428571428,53417.0,-18.580005,53.03,0.007,0.007,0.39,0.32,0.023,62.82,73.5
2001-03-12,AAPL,0.3515625,0.3549107142857143,0.3236607142857143,0.3325892857142857,69825.0,15.1007,36.49,0.003,0.005,0.4,0.31,0.025,12.7,49.96
2001-03-13,AAPL,0.3370535714285714,0.3493303571428571,0.3247767857142857,0.3493303571428571,79166.0,13.4185,47.51,0.002,0.003,0.4,0.31,0.023,36.51,37.34
2001-03-14,AAPL,0.3303571428571428,0.3660714285714285,0.3292410714285714,0.3649553571428571,85317.0,-11.0092,55.85,0.003,0.003,0.39,0.32,0.025,58.73,35.98
2001-03-15,AAPL,0.3727678571428571,0.3816964285714285,0.3515625,0.3515625,94521.0,-0.9524,48.19,0.003,0.003,0.39,0.33,0.025,44.64,46.63
2001-03-16,AAPL,0.3392857142857143,0.3627232142857143,0.3370535714285714,0.3504464285714285,83985.0,14.3312,47.56,0.002,0.003,0.39,0.33,0.026,46.15,49.84
2001-03-19,AAPL,0.3526785714285714,0.3683035714285714,0.3482142857142857,0.3671875,63573.0,-12.766,57.37,0.003,0.003,0.39,0.33,0.027,75.0,55.26
2001-03-20,AAPL,0.3699776785714285,0.3738839285714285,0.3515625,0.3515625,89144.0,6.6667,47.66,0.002,0.002,0.39,0.33,0.028,48.08,56.41
2001-03-21,AAPL,0.3532366071428571,0.3727678571428571,0.3459821428571428,0.359375,66317.0,20.30319100000001,52.36,0.002,0.002,0.38,0.33,0.027,60.78,61.29
2001-03-22,AAPL,0.3638392857142857,0.3883928571428571,0.3604910714285714,0.3861607142857143,129161.0,19.0751,64.96,0.005,0.004,0.39,0.33,0.027,96.23,68.36
2001-03-23,AAPL,0.3939732142857143,0.4207589285714285,0.3928571428571428,0.4107142857142857,168730.0,-15.913,72.68,0.01,0.007,0.41,0.32,0.027,88.0,81.67
2001-03-26,AAPL,0.4130357142857143,0.4241071428571428,0.3773214285714285,0.3889285714285714,131152.0,15.0138,59.18,0.011,0.009,0.41,0.33,0.029,59.59,81.27
2001-03-27,AAPL,0.3917857142857143,0.4116071428571429,0.3910714285714285,0.4083928571428571,97111.0,-9.1823,65.8,0.014,0.011,0.42,0.33,0.029,79.89,75.83
2001-03-28,AAPL,0.3942857142857142,0.4017857142857143,0.3839285714285714,0.3958928571428571,104404.0,4.8714,58.67,0.014,0.013,0.42,0.33,0.03,63.89,67.79
2001-03-29,AAPL,0.38875,0.41875,0.3839285714285714,0.4023214285714286,109476.0,-6.1252,61.19,0.015,0.014,0.43,0.34,0.031,72.11,71.96
2001-03-30,AAPL,0.4026785714285714,0.4057142857142857,0.3810714285714285,0.3941071428571429,71491.0,-6.5247,56.09,0.014,0.014,0.43,0.35,0.031,52.84,62.95
2001-04-02,AAPL,0.3944642857142857,0.4046428571428571,0.3821428571428571,0.3855357142857142,60877.0,-18.580005,50.92,0.012,0.013,0.43,0.35,0.03,17.56,47.5
2001-04-03,AAPL,0.3814285714285714,0.3821428571428571,0.3594642857142857,0.3614285714285714,65837.0,-10.9684,39.09,0.008,0.01,0.42,0.35,0.029,3.04,24.48
2001-04-04,AAPL,0.3528571428571428,0.3616071428571428,0.3348214285714285,0.3482142857142857,122408.0,20.30319100000001,34.04,0.004,0.007,0.43,0.35,0.026,15.96,12.19
2001-04-05,AAPL,0.3678571428571429,0.4017857142857143,0.3571428571428571,0.3726785714285714,79779.0,-4.0249,48.44,0.003,0.005,0.43,0.35,0.03,45.11,21.37
2001-04-06,AAPL,0.3714285714285714,0.3757142857142857,0.3553571428571428,0.3676785714285714,58016.0,-0.7285,46.04,0.002,0.004,0.42,0.34,0.03,39.15,33.41
2001-04-09,AAPL,0.3694642857142857,0.3810714285714285,0.3582142857142857,0.3667857142857142,47604.0,20.30319100000001,45.57,0.001,0.002,0.42,0.34,0.028,45.09,43.12
2001-04-10,AAPL,0.3732142857142856,0.4053571428571428,0.3710714285714286,0.3935714285714285,81674.0,-3.2668,59.9,0.003,0.003,0.41,0.34,0.03,83.29,55.84
